country_sector,country,icio_sector,model_sector,mapping_version
PHL_D,PHL,D,energy_primary,v1_rule_based
PHL_E,PHL,E,energy_primary,v1_rule_based
PHL_F,PHL,F,services_other,v1_rule_based
PHL_G,PHL,G,retail_consumer,v1_rule_based
PHL_H49,PHL,H49,services_other,v1_rule_based
PHL_H50,PHL,H50,services_other,v1_rule_based
PHL_H51,PHL,H51,services_other,v1_rule_based
PHL_H52,PHL,H52,services_other,v1_rule_based
PHL_H53,PHL,H53,services_other,v1_rule_based
PHL_I,PHL,I,retail_consumer,v1_rule_based
PHL_J58T60,PHL,J58T60,services_other,v1_rule_based
PHL_J61,PHL,J61,services_other,v1_rule_based
PHL_J62_63,PHL,J62_63,services_other,v1_rule_based
PHL_K,PHL,K,services_other,v1_rule_based
PHL_L,PHL,L,services_other,v1_rule_based
PHL_M,PHL,M,services_other,v1_rule_based
PHL_N,PHL,N,services_other,v1_rule_based
PHL_O,PHL,O,services_other,v1_rule_based
PHL_P,PHL,P,services_other,v1_rule_based
PHL_Q,PHL,Q,services_other,v1_rule_based
PHL_R,PHL,R,services_other,v1_rule_based
PHL_S,PHL,S,services_other,v1_rule_based
PHL_T,PHL,T,services_other,v1_rule_based
POL_A01,POL,A01,energy_primary,v1_rule_based
POL_A02,POL,A02,energy_primary,v1_rule_based
POL_A03,POL,A03,energy_primary,v1_rule_based
POL_B05,POL,B05,energy_primary,v1_rule_based
POL_B06,POL,B06,energy_primary,v1_rule_based
POL_B07,POL,B07,energy_primary,v1_rule_based
POL_B08,POL,B08,energy_primary,v1_rule_based
POL_B09,POL,B09,energy_primary,v1_rule_based
POL_C10T12,POL,C10T12,retail_consumer,v1_rule_based
POL_C13T15,POL,C13T15,retail_consumer,v1_rule_based
POL_C16,POL,C16,manufacturing_other,v1_rule_based
POL_C17_18,POL,C17_18,manufacturing_other,v1_rule_based
POL_C19,POL,C19,manufacturing_other,v1_rule_based
POL_C20,POL,C20,manufacturing_other,v1_rule_based
POL_C21,POL,C21,pharma,v1_rule_based
POL_C22,POL,C22,manufacturing_other,v1_rule_based
POL_C23,POL,C23,manufacturing_other,v1_rule_based
POL_C24A,POL,C24A,steel_aluminum,v1_rule_based
POL_C24B,POL,C24B,steel_aluminum,v1_rule_based
POL_C25,POL,C25,steel_aluminum,v1_rule_based
POL_C26,POL,C26,manufacturing_other,v1_rule_based
POL_C27,POL,C27,manufacturing_other,v1_rule_based
POL_C28,POL,C28,manufacturing_other,v1_rule_based
POL_C29,POL,C29,manufacturing_other,v1_rule_based
POL_C301,POL,C301,manufacturing_other,v1_rule_based
POL_C302T309,POL,C302T309,manufacturing_other,v1_rule_based
POL_C31T33,POL,C31T33,retail_consumer,v1_rule_based
POL_D,POL,D,energy_primary,v1_rule_based
POL_E,POL,E,energy_primary,v1_rule_based
POL_F,POL,F,services_other,v1_rule_based
POL_G,POL,G,retail_consumer,v1_rule_based
POL_H49,POL,H49,services_other,v1_rule_based
POL_H50,POL,H50,services_other,v1_rule_based
POL_H51,POL,H51,services_other,v1_rule_based
POL_H52,POL,H52,services_other,v1_rule_based
POL_H53,POL,H53,services_other,v1_rule_based
POL_I,POL,I,retail_consumer,v1_rule_based
POL_J58T60,POL,J58T60,services_other,v1_rule_based
POL_J61,POL,J61,services_other,v1_rule_based
POL_J62_63,POL,J62_63,services_other,v1_rule_based
POL_K,POL,K,services_other,v1_rule_based
POL_L,POL,L,services_other,v1_rule_based
POL_M,POL,M,services_other,v1_rule_based
POL_N,POL,N,services_other,v1_rule_based
POL_O,POL,O,services_other,v1_rule_based
POL_P,POL,P,services_other,v1_rule_based
POL_Q,POL,Q,services_other,v1_rule_based
POL_R,POL,R,services_other,v1_rule_based
POL_S,POL,S,services_other,v1_rule_based
POL_T,POL,T,services_other,v1_rule_based
PRT_A01,PRT,A01,energy_primary,v1_rule_based
PRT_A02,PRT,A02,energy_primary,v1_rule_based
PRT_A03,PRT,A03,energy_primary,v1_rule_based
PRT_B05,PRT,B05,energy_primary,v1_rule_based
PRT_B06,PRT,B06,energy_primary,v1_rule_based
PRT_B07,PRT,B07,energy_primary,v1_rule_based
PRT_B08,PRT,B08,energy_primary,v1_rule_based
PRT_B09,PRT,B09,energy_primary,v1_rule_based
PRT_C10T12,PRT,C10T12,retail_consumer,v1_rule_based
PRT_C13T15,PRT,C13T15,retail_consumer,v1_rule_based
PRT_C16,PRT,C16,manufacturing_other,v1_rule_based
PRT_C17_18,PRT,C17_18,manufacturing_other,v1_rule_based
PRT_C19,PRT,C19,manufacturing_other,v1_rule_based
PRT_C20,PRT,C20,manufacturing_other,v1_rule_based
PRT_C21,PRT,C21,pharma,v1_rule_based
PRT_C22,PRT,C22,manufacturing_other,v1_rule_based
PRT_C23,PRT,C23,manufacturing_other,v1_rule_based
PRT_C24A,PRT,C24A,steel_aluminum,v1_rule_based
PRT_C24B,PRT,C24B,steel_aluminum,v1_rule_based
PRT_C25,PRT,C25,steel_aluminum,v1_rule_based
PRT_C26,PRT,C26,manufacturing_other,v1_rule_based
PRT_C27,PRT,C27,manufacturing_other,v1_rule_based
PRT_C28,PRT,C28,manufacturing_other,v1_rule_based
PRT_C29,PRT,C29,manufacturing_other,v1_rule_based
PRT_C301,PRT,C301,manufacturing_other,v1_rule_based
PRT_C302T309,PRT,C302T309,manufacturing_other,v1_rule_based
PRT_C31T33,PRT,C31T33,retail_consumer,v1_rule_based
PRT_D,PRT,D,energy_primary,v1_rule_based
PRT_E,PRT,E,energy_primary,v1_rule_based
PRT_F,PRT,F,services_other,v1_rule_based
PRT_G,PRT,G,retail_consumer,v1_rule_based
PRT_H49,PRT,H49,services_other,v1_rule_based
PRT_H50,PRT,H50,services_other,v1_rule_based
PRT_H51,PRT,H51,services_other,v1_rule_based
PRT_H52,PRT,H52,services_other,v1_rule_based
PRT_H53,PRT,H53,services_other,v1_rule_based
PRT_I,PRT,I,retail_consumer,v1_rule_based
PRT_J58T60,PRT,J58T60,services_other,v1_rule_based
PRT_J61,PRT,J61,services_other,v1_rule_based
PRT_J62_63,PRT,J62_63,services_other,v1_rule_based
PRT_K,PRT,K,services_other,v1_rule_based
PRT_L,PRT,L,services_other,v1_rule_based
PRT_M,PRT,M,services_other,v1_rule_based
PRT_N,PRT,N,services_other,v1_rule_based
PRT_O,PRT,O,services_other,v1_rule_based
PRT_P,PRT,P,services_other,v1_rule_based
PRT_Q,PRT,Q,services_other,v1_rule_based
PRT_R,PRT,R,services_other,v1_rule_based
PRT_S,PRT,S,services_other,v1_rule_based
PRT_T,PRT,T,services_other,v1_rule_based
ROU_A01,ROU,A01,energy_primary,v1_rule_based
ROU_A02,ROU,A02,energy_primary,v1_rule_based
ROU_A03,ROU,A03,energy_primary,v1_rule_based
ROU_B05,ROU,B05,energy_primary,v1_rule_based
ROU_B06,ROU,B06,energy_primary,v1_rule_based
ROU_B07,ROU,B07,energy_primary,v1_rule_based
ROU_B08,ROU,B08,energy_primary,v1_rule_based
ROU_B09,ROU,B09,energy_primary,v1_rule_based
ROU_C10T12,ROU,C10T12,retail_consumer,v1_rule_based
ROU_C13T15,ROU,C13T15,retail_consumer,v1_rule_based
ROU_C16,ROU,C16,manufacturing_other,v1_rule_based
ROU_C17_18,ROU,C17_18,manufacturing_other,v1_rule_based
ROU_C19,ROU,C19,manufacturing_other,v1_rule_based
ROU_C20,ROU,C20,manufacturing_other,v1_rule_based
ROU_C21,ROU,C21,pharma,v1_rule_based
ROU_C22,ROU,C22,manufacturing_other,v1_rule_based
ROU_C23,ROU,C23,manufacturing_other,v1_rule_based
ROU_C24A,ROU,C24A,steel_aluminum,v1_rule_based
ROU_C24B,ROU,C24B,steel_aluminum,v1_rule_based
ROU_C25,ROU,C25,steel_aluminum,v1_rule_based
ROU_C26,ROU,C26,manufacturing_other,v1_rule_based
ROU_C27,ROU,C27,manufacturing_other,v1_rule_based
ROU_C28,ROU,C28,manufacturing_other,v1_rule_based
ROU_C29,ROU,C29,manufacturing_other,v1_rule_based
ROU_C301,ROU,C301,manufacturing_other,v1_rule_based
ROU_C302T309,ROU,C302T309,manufacturing_other,v1_rule_based
ROU_C31T33,ROU,C31T33,retail_consumer,v1_rule_based
ROU_D,ROU,D,energy_primary,v1_rule_based
ROU_E,ROU,E,energy_primary,v1_rule_based
ROU_F,ROU,F,services_other,v1_rule_based
ROU_G,ROU,G,retail_consumer,v1_rule_based
ROU_H49,ROU,H49,services_other,v1_rule_based
ROU_H50,ROU,H50,services_other,v1_rule_based
ROU_H51,ROU,H51,services_other,v1_rule_based
ROU_H52,ROU,H52,services_other,v1_rule_based
ROU_H53,ROU,H53,services_other,v1_rule_based
ROU_I,ROU,I,retail_consumer,v1_rule_based
ROU_J58T60,ROU,J58T60,services_other,v1_rule_based
ROU_J61,ROU,J61,services_other,v1_rule_based
ROU_J62_63,ROU,J62_63,services_other,v1_rule_based
ROU_K,ROU,K,services_other,v1_rule_based
ROU_L,ROU,L,services_other,v1_rule_based
ROU_M,ROU,M,services_other,v1_rule_based
ROU_N,ROU,N,services_other,v1_rule_based
ROU_O,ROU,O,services_other,v1_rule_based
ROU_P,ROU,P,services_other,v1_rule_based
ROU_Q,ROU,Q,services_other,v1_rule_based
ROU_R,ROU,R,services_other,v1_rule_based
ROU_S,ROU,S,services_other,v1_rule_based
ROU_T,ROU,T,services_other,v1_rule_based
RUS_A01,RUS,A01,energy_primary,v1_rule_based
RUS_A02,RUS,A02,energy_primary,v1_rule_based
RUS_A03,RUS,A03,energy_primary,v1_rule_based
RUS_B05,RUS,B05,energy_primary,v1_rule_based
RUS_B06,RUS,B06,energy_primary,v1_rule_based
RUS_B07,RUS,B07,energy_primary,v1_rule_based
RUS_B08,RUS,B08,energy_primary,v1_rule_based
RUS_B09,RUS,B09,energy_primary,v1_rule_based
RUS_C10T12,RUS,C10T12,retail_consumer,v1_rule_based
RUS_C13T15,RUS,C13T15,retail_consumer,v1_rule_based
RUS_C16,RUS,C16,manufacturing_other,v1_rule_based
RUS_C17_18,RUS,C17_18,manufacturing_other,v1_rule_based
RUS_C19,RUS,C19,manufacturing_other,v1_rule_based
RUS_C20,RUS,C20,manufacturing_other,v1_rule_based
RUS_C21,RUS,C21,pharma,v1_rule_based
RUS_C22,RUS,C22,manufacturing_other,v1_rule_based
RUS_C23,RUS,C23,manufacturing_other,v1_rule_based
RUS_C24A,RUS,C24A,steel_aluminum,v1_rule_based
RUS_C24B,RUS,C24B,steel_aluminum,v1_rule_based
RUS_C25,RUS,C25,steel_aluminum,v1_rule_based
RUS_C26,RUS,C26,manufacturing_other,v1_rule_based
RUS_C27,RUS,C27,manufacturing_other,v1_rule_based
RUS_C28,RUS,C28,manufacturing_other,v1_rule_based
RUS_C29,RUS,C29,manufacturing_other,v1_rule_based
RUS_C301,RUS,C301,manufacturing_other,v1_rule_based
RUS_C302T309,RUS,C302T309,manufacturing_other,v1_rule_based
RUS_C31T33,RUS,C31T33,retail_consumer,v1_rule_based
RUS_D,RUS,D,energy_primary,v1_rule_based
RUS_E,RUS,E,energy_primary,v1_rule_based
RUS_F,RUS,F,services_other,v1_rule_based
RUS_G,RUS,G,retail_consumer,v1_rule_based
RUS_H49,RUS,H49,services_other,v1_rule_based
RUS_H50,RUS,H50,services_other,v1_rule_based
RUS_H51,RUS,H51,services_other,v1_rule_based
RUS_H52,RUS,H52,services_other,v1_rule_based
RUS_H53,RUS,H53,services_other,v1_rule_based
RUS_I,RUS,I,retail_consumer,v1_rule_based
RUS_J58T60,RUS,J58T60,services_other,v1_rule_based
RUS_J61,RUS,J61,services_other,v1_rule_based
RUS_J62_63,RUS,J62_63,services_other,v1_rule_based
RUS_K,RUS,K,services_other,v1_rule_based
RUS_L,RUS,L,services_other,v1_rule_based
RUS_M,RUS,M,services_other,v1_rule_based
RUS_N,RUS,N,services_other,v1_rule_based
RUS_O,RUS,O,services_other,v1_rule_based
RUS_P,RUS,P,services_other,v1_rule_based
RUS_Q,RUS,Q,services_other,v1_rule_based
RUS_R,RUS,R,services_other,v1_rule_based
RUS_S,RUS,S,services_other,v1_rule_based
RUS_T,RUS,T,services_other,v1_rule_based
SAU_A01,SAU,A01,energy_primary,v1_rule_based
SAU_A02,SAU,A02,energy_primary,v1_rule_based
SAU_A03,SAU,A03,energy_primary,v1_rule_based
SAU_B05,SAU,B05,energy_primary,v1_rule_based
SAU_B06,SAU,B06,energy_primary,v1_rule_based
SAU_B07,SAU,B07,energy_primary,v1_rule_based
SAU_B08,SAU,B08,energy_primary,v1_rule_based
SAU_B09,SAU,B09,energy_primary,v1_rule_based
SAU_C10T12,SAU,C10T12,retail_consumer,v1_rule_based
SAU_C13T15,SAU,C13T15,retail_consumer,v1_rule_based
SAU_C16,SAU,C16,manufacturing_other,v1_rule_based
SAU_C17_18,SAU,C17_18,manufacturing_other,v1_rule_based
SAU_C19,SAU,C19,manufacturing_other,v1_rule_based
SAU_C20,SAU,C20,manufacturing_other,v1_rule_based
SAU_C21,SAU,C21,pharma,v1_rule_based
SAU_C22,SAU,C22,manufacturing_other,v1_rule_based
SAU_C23,SAU,C23,manufacturing_other,v1_rule_based
SAU_C24A,SAU,C24A,steel_aluminum,v1_rule_based
SAU_C24B,SAU,C24B,steel_aluminum,v1_rule_based
SAU_C25,SAU,C25,steel_aluminum,v1_rule_based
SAU_C26,SAU,C26,manufacturing_other,v1_rule_based
SAU_C27,SAU,C27,manufacturing_other,v1_rule_based
SAU_C28,SAU,C28,manufacturing_other,v1_rule_based
SAU_C29,SAU,C29,manufacturing_other,v1_rule_based
SAU_C301,SAU,C301,manufacturing_other,v1_rule_based
SAU_C302T309,SAU,C302T309,manufacturing_other,v1_rule_based
SAU_C31T33,SAU,C31T33,retail_consumer,v1_rule_based
SAU_D,SAU,D,energy_primary,v1_rule_based
SAU_E,SAU,E,energy_primary,v1_rule_based
SAU_F,SAU,F,services_other,v1_rule_based
SAU_G,SAU,G,retail_consumer,v1_rule_based
SAU_H49,SAU,H49,services_other,v1_rule_based
SAU_H50,SAU,H50,services_other,v1_rule_based
SAU_H51,SAU,H51,services_other,v1_rule_based
SAU_H52,SAU,H52,services_other,v1_rule_based
SAU_H53,SAU,H53,services_other,v1_rule_based
SAU_I,SAU,I,retail_consumer,v1_rule_based
SAU_J58T60,SAU,J58T60,services_other,v1_rule_based
SAU_J61,SAU,J61,services_other,v1_rule_based
SAU_J62_63,SAU,J62_63,services_other,v1_rule_based
SAU_K,SAU,K,services_other,v1_rule_based
SAU_L,SAU,L,services_other,v1_rule_based
SAU_M,SAU,M,services_other,v1_rule_based
SAU_N,SAU,N,services_other,v1_rule_based
SAU_O,SAU,O,services_other,v1_rule_based
SAU_P,SAU,P,services_other,v1_rule_based
SAU_Q,SAU,Q,services_other,v1_rule_based
SAU_R,SAU,R,services_other,v1_rule_based
SAU_S,SAU,S,services_other,v1_rule_based
SAU_T,SAU,T,services_other,v1_rule_based
SEN_A01,SEN,A01,energy_primary,v1_rule_based
SEN_A02,SEN,A02,energy_primary,v1_rule_based
SEN_A03,SEN,A03,energy_primary,v1_rule_based
SEN_B05,SEN,B05,energy_primary,v1_rule_based
SEN_B06,SEN,B06,energy_primary,v1_rule_based
SEN_B07,SEN,B07,energy_primary,v1_rule_based
SEN_B08,SEN,B08,energy_primary,v1_rule_based
SEN_B09,SEN,B09,energy_primary,v1_rule_based
SEN_C10T12,SEN,C10T12,retail_consumer,v1_rule_based
SEN_C13T15,SEN,C13T15,retail_consumer,v1_rule_based
SEN_C16,SEN,C16,manufacturing_other,v1_rule_based
SEN_C17_18,SEN,C17_18,manufacturing_other,v1_rule_based
SEN_C19,SEN,C19,manufacturing_other,v1_rule_based
SEN_C20,SEN,C20,manufacturing_other,v1_rule_based
SEN_C21,SEN,C21,pharma,v1_rule_based
SEN_C22,SEN,C22,manufacturing_other,v1_rule_based
SEN_C23,SEN,C23,manufacturing_other,v1_rule_based
SEN_C24A,SEN,C24A,steel_aluminum,v1_rule_based
SEN_C24B,SEN,C24B,steel_aluminum,v1_rule_based
SEN_C25,SEN,C25,steel_aluminum,v1_rule_based
SEN_C26,SEN,C26,manufacturing_other,v1_rule_based
SEN_C27,SEN,C27,manufacturing_other,v1_rule_based
SEN_C28,SEN,C28,manufacturing_other,v1_rule_based
SEN_C29,SEN,C29,manufacturing_other,v1_rule_based
SEN_C301,SEN,C301,manufacturing_other,v1_rule_based
SEN_C302T309,SEN,C302T309,manufacturing_other,v1_rule_based
SEN_C31T33,SEN,C31T33,retail_consumer,v1_rule_based
SEN_D,SEN,D,energy_primary,v1_rule_based
SEN_E,SEN,E,energy_primary,v1_rule_based
SEN_F,SEN,F,services_other,v1_rule_based
SEN_G,SEN,G,retail_consumer,v1_rule_based
SEN_H49,SEN,H49,services_other,v1_rule_based
SEN_H50,SEN,H50,services_other,v1_rule_based
SEN_H51,SEN,H51,services_other,v1_rule_based
SEN_H52,SEN,H52,services_other,v1_rule_based
SEN_H53,SEN,H53,services_other,v1_rule_based
SEN_I,SEN,I,retail_consumer,v1_rule_based
SEN_J58T60,SEN,J58T60,services_other,v1_rule_based
SEN_J61,SEN,J61,services_other,v1_rule_based
SEN_J62_63,SEN,J62_63,services_other,v1_rule_based
SEN_K,SEN,K,services_other,v1_rule_based
SEN_L,SEN,L,services_other,v1_rule_based
SEN_M,SEN,M,services_other,v1_rule_based
SEN_N,SEN,N,services_other,v1_rule_based
SEN_O,SEN,O,services_other,v1_rule_based
SEN_P,SEN,P,services_other,v1_rule_based
SEN_Q,SEN,Q,services_other,v1_rule_based
SEN_R,SEN,R,services_other,v1_rule_based
SEN_S,SEN,S,services_other,v1_rule_based
SEN_T,SEN,T,services_other,v1_rule_based
SGP_A01,SGP,A01,energy_primary,v1_rule_based
SGP_A02,SGP,A02,energy_primary,v1_rule_based
SGP_A03,SGP,A03,energy_primary,v1_rule_based
SGP_B05,SGP,B05,energy_primary,v1_rule_based
SGP_B06,SGP,B06,energy_primary,v1_rule_based
SGP_B07,SGP,B07,energy_primary,v1_rule_based
SGP_B08,SGP,B08,energy_primary,v1_rule_based
SGP_B09,SGP,B09,energy_primary,v1_rule_based
SGP_C10T12,SGP,C10T12,retail_consumer,v1_rule_based
SGP_C13T15,SGP,C13T15,retail_consumer,v1_rule_based
SGP_C16,SGP,C16,manufacturing_other,v1_rule_based
SGP_C17_18,SGP,C17_18,manufacturing_other,v1_rule_based
SGP_C19,SGP,C19,manufacturing_other,v1_rule_based
SGP_C20,SGP,C20,manufacturing_other,v1_rule_based
SGP_C21,SGP,C21,pharma,v1_rule_based
SGP_C22,SGP,C22,manufacturing_other,v1_rule_based
SGP_C23,SGP,C23,manufacturing_other,v1_rule_based
SGP_C24A,SGP,C24A,steel_aluminum,v1_rule_based
SGP_C24B,SGP,C24B,steel_aluminum,v1_rule_based
SGP_C25,SGP,C25,steel_aluminum,v1_rule_based
SGP_C26,SGP,C26,manufacturing_other,v1_rule_based
SGP_C27,SGP,C27,manufacturing_other,v1_rule_based
SGP_C28,SGP,C28,manufacturing_other,v1_rule_based
SGP_C29,SGP,C29,manufacturing_other,v1_rule_based
SGP_C301,SGP,C301,manufacturing_other,v1_rule_based
SGP_C302T309,SGP,C302T309,manufacturing_other,v1_rule_based
SGP_C31T33,SGP,C31T33,retail_consumer,v1_rule_based
SGP_D,SGP,D,energy_primary,v1_rule_based
SGP_E,SGP,E,energy_primary,v1_rule_based
SGP_F,SGP,F,services_other,v1_rule_based
SGP_G,SGP,G,retail_consumer,v1_rule_based
SGP_H49,SGP,H49,services_other,v1_rule_based
SGP_H50,SGP,H50,services_other,v1_rule_based
SGP_H51,SGP,H51,services_other,v1_rule_based
SGP_H52,SGP,H52,services_other,v1_rule_based
SGP_H53,SGP,H53,services_other,v1_rule_based
SGP_I,SGP,I,retail_consumer,v1_rule_based
SGP_J58T60,SGP,J58T60,services_other,v1_rule_based
SGP_J61,SGP,J61,services_other,v1_rule_based
SGP_J62_63,SGP,J62_63,services_other,v1_rule_based
SGP_K,SGP,K,services_other,v1_rule_based
SGP_L,SGP,L,services_other,v1_rule_based
SGP_M,SGP,M,services_other,v1_rule_based
SGP_N,SGP,N,services_other,v1_rule_based
SGP_O,SGP,O,services_other,v1_rule_based
SGP_P,SGP,P,services_other,v1_rule_based
SGP_Q,SGP,Q,services_other,v1_rule_based
SGP_R,SGP,R,services_other,v1_rule_based
SGP_S,SGP,S,services_other,v1_rule_based
SGP_T,SGP,T,services_other,v1_rule_based
STP_A01,STP,A01,energy_primary,v1_rule_based
STP_A02,STP,A02,energy_primary,v1_rule_based
STP_A03,STP,A03,energy_primary,v1_rule_based
STP_B05,STP,B05,energy_primary,v1_rule_based
STP_B06,STP,B06,energy_primary,v1_rule_based
STP_B07,STP,B07,energy_primary,v1_rule_based
STP_B08,STP,B08,energy_primary,v1_rule_based
STP_B09,STP,B09,energy_primary,v1_rule_based
STP_C10T12,STP,C10T12,retail_consumer,v1_rule_based
STP_C13T15,STP,C13T15,retail_consumer,v1_rule_based
STP_C16,STP,C16,manufacturing_other,v1_rule_based
STP_C17_18,STP,C17_18,manufacturing_other,v1_rule_based
STP_C19,STP,C19,manufacturing_other,v1_rule_based
STP_C20,STP,C20,manufacturing_other,v1_rule_based
STP_C21,STP,C21,pharma,v1_rule_based
STP_C22,STP,C22,manufacturing_other,v1_rule_based
STP_C23,STP,C23,manufacturing_other,v1_rule_based
STP_C24A,STP,C24A,steel_aluminum,v1_rule_based
STP_C24B,STP,C24B,steel_aluminum,v1_rule_based
STP_C25,STP,C25,steel_aluminum,v1_rule_based
STP_C26,STP,C26,manufacturing_other,v1_rule_based
STP_C27,STP,C27,manufacturing_other,v1_rule_based
STP_C28,STP,C28,manufacturing_other,v1_rule_based
STP_C29,STP,C29,manufacturing_other,v1_rule_based
STP_C301,STP,C301,manufacturing_other,v1_rule_based
STP_C302T309,STP,C302T309,manufacturing_other,v1_rule_based
STP_C31T33,STP,C31T33,retail_consumer,v1_rule_based
STP_D,STP,D,energy_primary,v1_rule_based
STP_E,STP,E,energy_primary,v1_rule_based
STP_F,STP,F,services_other,v1_rule_based
STP_G,STP,G,retail_consumer,v1_rule_based
STP_H49,STP,H49,services_other,v1_rule_based
STP_H50,STP,H50,services_other,v1_rule_based
STP_H51,STP,H51,services_other,v1_rule_based
STP_H52,STP,H52,services_other,v1_rule_based
STP_H53,STP,H53,services_other,v1_rule_based
STP_I,STP,I,retail_consumer,v1_rule_based
STP_J58T60,STP,J58T60,services_other,v1_rule_based
STP_J61,STP,J61,services_other,v1_rule_based
STP_J62_63,STP,J62_63,services_other,v1_rule_based
STP_K,STP,K,services_other,v1_rule_based
STP_L,STP,L,services_other,v1_rule_based
STP_M,STP,M,services_other,v1_rule_based
STP_N,STP,N,services_other,v1_rule_based
STP_O,STP,O,services_other,v1_rule_based
STP_P,STP,P,services_other,v1_rule_based
STP_Q,STP,Q,services_other,v1_rule_based
STP_R,STP,R,services_other,v1_rule_based
STP_S,STP,S,services_other,v1_rule_based
STP_T,STP,T,services_other,v1_rule_based
SVK_A01,SVK,A01,energy_primary,v1_rule_based
SVK_A02,SVK,A02,energy_primary,v1_rule_based
SVK_A03,SVK,A03,energy_primary,v1_rule_based
SVK_B05,SVK,B05,energy_primary,v1_rule_based
SVK_B06,SVK,B06,energy_primary,v1_rule_based
SVK_B07,SVK,B07,energy_primary,v1_rule_based
SVK_B08,SVK,B08,energy_primary,v1_rule_based
SVK_B09,SVK,B09,energy_primary,v1_rule_based
SVK_C10T12,SVK,C10T12,retail_consumer,v1_rule_based
SVK_C13T15,SVK,C13T15,retail_consumer,v1_rule_based
SVK_C16,SVK,C16,manufacturing_other,v1_rule_based
SVK_C17_18,SVK,C17_18,manufacturing_other,v1_rule_based
SVK_C19,SVK,C19,manufacturing_other,v1_rule_based
SVK_C20,SVK,C20,manufacturing_other,v1_rule_based
SVK_C21,SVK,C21,pharma,v1_rule_based
SVK_C22,SVK,C22,manufacturing_other,v1_rule_based
SVK_C23,SVK,C23,manufacturing_other,v1_rule_based
SVK_C24A,SVK,C24A,steel_aluminum,v1_rule_based
SVK_C24B,SVK,C24B,steel_aluminum,v1_rule_based
SVK_C25,SVK,C25,steel_aluminum,v1_rule_based
SVK_C26,SVK,C26,manufacturing_other,v1_rule_based
SVK_C27,SVK,C27,manufacturing_other,v1_rule_based
SVK_C28,SVK,C28,manufacturing_other,v1_rule_based
SVK_C29,SVK,C29,manufacturing_other,v1_rule_based
SVK_C301,SVK,C301,manufacturing_other,v1_rule_based
SVK_C302T309,SVK,C302T309,manufacturing_other,v1_rule_based
SVK_C31T33,SVK,C31T33,retail_consumer,v1_rule_based
SVK_D,SVK,D,energy_primary,v1_rule_based
SVK_E,SVK,E,energy_primary,v1_rule_based
SVK_F,SVK,F,services_other,v1_rule_based
SVK_G,SVK,G,retail_consumer,v1_rule_based
SVK_H49,SVK,H49,services_other,v1_rule_based
SVK_H50,SVK,H50,services_other,v1_rule_based
SVK_H51,SVK,H51,services_other,v1_rule_based
SVK_H52,SVK,H52,services_other,v1_rule_based
SVK_H53,SVK,H53,services_other,v1_rule_based
SVK_I,SVK,I,retail_consumer,v1_rule_based
SVK_J58T60,SVK,J58T60,services_other,v1_rule_based
SVK_J61,SVK,J61,services_other,v1_rule_based
SVK_J62_63,SVK,J62_63,services_other,v1_rule_based
SVK_K,SVK,K,services_other,v1_rule_based
SVK_L,SVK,L,services_other,v1_rule_based
SVK_M,SVK,M,services_other,v1_rule_based
SVK_N,SVK,N,services_other,v1_rule_based
SVK_O,SVK,O,services_other,v1_rule_based
SVK_P,SVK,P,services_other,v1_rule_based
SVK_Q,SVK,Q,services_other,v1_rule_based
SVK_R,SVK,R,services_other,v1_rule_based
SVK_S,SVK,S,services_other,v1_rule_based
SVK_T,SVK,T,services_other,v1_rule_based
SVN_A01,SVN,A01,energy_primary,v1_rule_based
SVN_A02,SVN,A02,energy_primary,v1_rule_based
SVN_A03,SVN,A03,energy_primary,v1_rule_based
SVN_B05,SVN,B05,energy_primary,v1_rule_based
SVN_B06,SVN,B06,energy_primary,v1_rule_based
SVN_B07,SVN,B07,energy_primary,v1_rule_based
SVN_B08,SVN,B08,energy_primary,v1_rule_based
SVN_B09,SVN,B09,energy_primary,v1_rule_based
SVN_C10T12,SVN,C10T12,retail_consumer,v1_rule_based
SVN_C13T15,SVN,C13T15,retail_consumer,v1_rule_based
SVN_C16,SVN,C16,manufacturing_other,v1_rule_based
SVN_C17_18,SVN,C17_18,manufacturing_other,v1_rule_based
SVN_C19,SVN,C19,manufacturing_other,v1_rule_based
SVN_C20,SVN,C20,manufacturing_other,v1_rule_based
SVN_C21,SVN,C21,pharma,v1_rule_based
SVN_C22,SVN,C22,manufacturing_other,v1_rule_based
SVN_C23,SVN,C23,manufacturing_other,v1_rule_based
SVN_C24A,SVN,C24A,steel_aluminum,v1_rule_based
SVN_C24B,SVN,C24B,steel_aluminum,v1_rule_based
SVN_C25,SVN,C25,steel_aluminum,v1_rule_based
SVN_C26,SVN,C26,manufacturing_other,v1_rule_based
SVN_C27,SVN,C27,manufacturing_other,v1_rule_based
SVN_C28,SVN,C28,manufacturing_other,v1_rule_based
SVN_C29,SVN,C29,manufacturing_other,v1_rule_based
SVN_C301,SVN,C301,manufacturing_other,v1_rule_based
SVN_C302T309,SVN,C302T309,manufacturing_other,v1_rule_based
SVN_C31T33,SVN,C31T33,retail_consumer,v1_rule_based
SVN_D,SVN,D,energy_primary,v1_rule_based
SVN_E,SVN,E,energy_primary,v1_rule_based
SVN_F,SVN,F,services_other,v1_rule_based
SVN_G,SVN,G,retail_consumer,v1_rule_based
SVN_H49,SVN,H49,services_other,v1_rule_based
SVN_H50,SVN,H50,services_other,v1_rule_based
SVN_H51,SVN,H51,services_other,v1_rule_based
